Date,Open,High,Low,Close,Volume,Change,Price-Change,Amplitude
2000-03-17,683.9299927,683.9299927,664.7199707,672.1799927,75614700.0,8.789978027,0.013250091,0.028957358
2000-03-20,675.3900146,679.539978,671.6500244,671.6500244,73616900.0,-0.529968262,-0.000788432,0.011737858
2000-03-21,671.2000122,673.8699951,663.2299805,672.5999756,74347300.0,0.949951172,0.001414354,0.015841605
2000-03-22,681.0800171,683.289978,672.2299805,679.3499756,72758000.0,6.75,0.010035683,0.016443648
2000-03-23,683.3599854,683.6199951,670.789978,671.8900146,79462000.0,-7.459960938,-0.010981028,0.018885725
2000-03-24,675.5800171,684.2299805,670.7800293,683.4799805,75923300.0,11.58996582,0.017249796,0.020018085
2000-03-27,683.2199707,686.6599731,679.789978,682.1199951,79334000.0,-1.359985352,-0.001989795,0.010051494
2000-03-28,681.6099854,691.6599731,681.3200073,687.9400024,76275100.0,5.820007324,0.008532234,0.015158573
2000-03-29,686.960022,688.3300171,680.3800049,682.7299805,74311300.0,-5.210021973,-0.007573367,0.011556258
2000-03-30,675.0800171,677.9299927,661.1400146,664.460022,74977700.0,-18.2699585,-0.026760153,0.024592414
2000-03-31,657.0800171,668.4799805,652.1300049,662.289978,79232600.0,-2.170043945,-0.003265876,0.02460641
2000-04-03,666.960022,668.1300049,645.7999878,650.9199829,73621300.0,-11.36999512,-0.017167699,0.033716375
2000-04-04,651.6599731,662.4199829,651.6599731,655.8499756,76200300.0,4.929992676,0.007573884,0.016530465
2000-04-05,651.2199707,655.8200073,632.4899902,640.5700073,73162600.0,-15.27996826,-0.023297963,0.035572186
2000-04-06,647.6599731,658.6300049,645.9500122,658.6199951,79607500.0,18.04998779,0.02817801,0.019794859
2000-04-07,669.7199707,673.5200195,664.1300049,671.3400269,74856800.0,12.72003174,0.019313158,0.014257105
2000-04-10,678.3599854,678.4699707,668.789978,672.0300293,74627700.0,0.690002441,0.001027799,0.014418912
2000-04-11,662.4299927,667.5200195,658.1099854,660.6199951,74435100.0,-11.41003418,-0.016978459,0.014002401
2000-04-12,665.9099731,667.7299805,660.1799927,661.289978,76220900.0,0.66998291,0.001014173,0.01142864
2000-04-13,652.539978,665.3699951,652.4099731,660.2600098,76687200.0,-1.029968262,-0.001557514,0.019598092
2000-04-14,657.4899902,661.7299805,645.5700073,650.539978,75537000.0,-9.720031738,-0.014721521,0.024475166
2000-04-17,618.6699829,640.4099731,618.6699829,637.8699951,78425600.0,-12.66998291,-0.019476102,0.033418377
2000-04-18,650.1500244,653.8499756,639.6099854,646.4299927,73026700.0,8.559997559,0.013419659,0.022324283
2000-04-19,657.3300171,657.8599854,650.0100098,654.1699829,74078800.0,7.739990234,0.011973439,0.012143582
2000-04-20,654.9899902,658.6400146,652.25,657.9699707,75292400.0,3.799987793,0.005808869,0.009768126
2000-04-25,655.6699829,664.0499878,654.0700073,659.3099976,75683600.0,1.340026855,0.002036608,0.015167836
2000-04-26,669.25,670.789978,664.2000122,666.3599854,76654800.0,7.049987793,0.010692979,0.009995246
2000-04-27,664.210022,665.8300171,649.3400269,649.9199829,75905500.0,-16.44000244,-0.024671353,0.024746369
2000-04-28,660.5700073,666.2399902,659.2000122,661.3800049,79170400.0,11.46002197,0.017632974,0.010832069
2000-05-01,668.2399902,668.9799805,663.5800171,667.4799805,75261700.0,6.099975586,0.009223103,0.008164691
2000-05-02,673.7199707,677.6699829,671.2199707,673.539978,76420900.0,6.059997559,0.00907892,0.009663229
2000-05-03,667.7000122,677.5300293,665.9000244,669.8400269,74941100.0,-3.699951172,-0.005493291,0.017266985
2000-05-04,667.3200073,670.8800049,662.960022,665.0700073,75307000.0,-4.770019531,-0.007121132,0.011823693
2000-05-05,667.6799927,672.3200073,661.7600098,670.2700195,79124400.0,5.200012207,0.007818744,0.015878024
2000-05-08,669.710022,670.5200195,664.8900146,668.8699951,78590400.0,-1.400024414,-0.002088747,0.008399607
2000-05-09,667.1699829,668.4299927,661.4400024,663.460022,73708800.0,-5.409973145,-0.008088228,0.010450447
2000-05-10,658.3200073,664.2800293,652.1300049,657.5,75554600.0,-5.960021973,-0.008983242,0.018313122
2000-05-11,650.4099731,659.1699829,648.7199707,658.8300171,73100200.0,1.33001709,0.00202284,0.015893555
2000-05-12,662.1500244,668.8300171,660.0499878,668.2999878,79332000.0,9.469970703,0.014373921,0.013326699
2000-05-15,665.9899902,668.789978,663.1699829,667.0599976,77530200.0,-1.239990234,-0.00185544,0.00840939
2000-05-16,669.5599976,677.9500122,668.4799805,676.8099976,75620700.0,9.75,0.014616376,0.014196672
2000-05-17,673.5200195,673.5999756,664.0499878,668.1699829,73280500.0,-8.640014648,-0.012765791,0.014110294
2000-05-18,662.7299805,669.8499756,662.7299805,668.2199707,75105900.0,0.049987793,7.48e-05,0.010655964
2000-05-19,665.0200195,666.4000244,651.5300293,652.4500122,76757600.0,-15.7699585,-0.023599951,0.022253144
2000-05-22,650.1199951,657.3300171,641.7999878,641.7999878,76475600.0,-10.65002441,-0.016323127,0.023802635
2000-05-23,648.5700073,650.5200195,642.1099854,644.3300171,76210600.0,2.530029297,0.003942084,0.013103824
2000-05-24,637.7800293,642.5499878,635.7600098,642.460022,79306200.0,-1.869995117,-0.002902232,0.010538044
2000-05-25,646.2000122,650.0999756,643.8599854,645.5499878,76981000.0,3.08996582,0.004809585,0.009712651
2000-05-26,639.1300049,649.6199951,638.3699951,645.9099731,79262500.0,0.359985352,0.000557641,0.017427001
2000-05-29,650.3800049,656.0499878,649.960022,655.75,73102700.0,9.840026855,0.015234363,0.009428506
2000-05-30,656.8499756,662.3699951,655.0599976,655.0599976,76884400.0,-0.690002441,-0.001052234,0.011147537
2000-05-31,665.25,665.4000244,655.4799805,655.5,76823800.0,0.440002441,0.000671698,0.015143718
2000-06-02,664.6900024,677.9400024,661.460022,677.9199829,78603000.0,22.41998291,0.034202872,0.025141084
2000-06-05,677.7000122,677.7800293,669.710022,672.6599731,74918400.0,-5.260009766,-0.007759042,0.011904071
2000-06-06,671.8599854,675.8099976,666.6699829,668.7000122,72898500.0,-3.959960938,-0.005887017,0.013587868
2000-06-07,664.9500122,667.1400146,662.2199707,666.5599976,77503600.0,-2.140014648,-0.003200261,0.007357625
2000-06-08,668.2399902,675.6799927,668.0700073,672.1300049,75163400.0,5.570007324,0.008356348,0.011416805
2000-06-09,672.7600098,676.9400024,670.8699951,673.7399902,77815500.0,1.609985352,0.002395348,0.009031002
2000-06-13,672.2700195,680.25,670.25,675.6699829,76489600.0,1.929992676,0.002864596,0.014842521
2000-06-14,679.710022,685.1500244,679.710022,683.2800293,73044200.0,7.610046387,0.011262964,0.008051271
2000-06-15,679.9500122,686.6900024,679.8800049,685.5100098,78841500.0,2.229980469,0.003263641,0.009966628
2000-06-16,685.0300293,688.3400269,681.2299805,682.4500122,77769800.0,-3.059997559,-0.004463826,0.010371907
2000-06-19,678.3400269,680.710022,676.2199707,677.1900024,73679200.0,-5.260009766,-0.007707539,0.006579312
2000-06-20,680.539978,682.2800293,678.8699951,682.0,75066100.0,4.809997559,0.007102877,0.005035565
2000-06-21,681.9400024,685.3200073,678.9500122,684.8800049,74768400.0,2.880004883,0.004222881,0.009340169
2000-06-22,687.2800293,689.6099854,684.0599976,684.1599731,76795100.0,-0.720031738,-0.001051325,0.008103592
2000-06-23,679.8300171,684.6699829,679.8300171,682.7199707,72563000.0,-1.440002441,-0.002104774,0.007074319
2000-06-26,681.7399902,686.9799805,680.8200073,686.0100098,75954500.0,3.290039063,0.004819017,0.009022694
2000-06-27,686.2700195,687.6599731,681.7600098,683.4099731,76903200.0,-2.600036621,-0.003790086,0.008600404
2000-06-28,683.0100098,687.1400146,679.2999878,683.1500244,76491700.0,-0.25994873,-0.00038037,0.011471923
2000-06-29,683.7600098,684.3599854,666.7199707,666.7199707,78667800.0,-16.43005371,-0.024050433,0.025821582
2000-06-30,670.5100098,675.0499878,667.3099976,672.1400146,77204400.0,5.420043945,0.008129416,0.011609057
2000-07-03,674.4899902,676.3699951,666.6300049,668.0100098,72446000.0,-4.130004883,-0.00614456,0.014491014
2000-07-04,670.1199951,672.710022,667.5900269,669.6199951,73394100.0,1.609985352,0.002410122,0.007664548
2000-07-05,667.6199951,676.1900024,665.8400269,667.8300171,72537600.0,-1.789978027,-0.002673125,0.015456491
2000-07-06,663.4299927,666.7199707,662.7399902,665.5999756,74772000.0,-2.230041504,-0.003339235,0.005959571
2000-07-07,670.0900269,675.3599854,668.5200195,674.9799805,79415200.0,9.380004883,0.014092556,0.010276391
2000-07-10,676.1300049,679.0200195,675.8300171,678.8300171,72410800.0,3.850036621,0.005703927,0.00472607
2000-07-11,676.9299927,682.210022,675.960022,680.5999756,74779000.0,1.769958496,0.002607366,0.009207018
2000-07-12,682.8599854,687.1400146,681.1199951,686.3300171,72739100.0,5.730041504,0.008419103,0.008845166
2000-07-13,685.4500122,688.9400024,682.3699951,687.0,77498900.0,0.66998291,0.000976182,0.009572665
2000-07-14,687.4199829,691.8499756,686.0599976,687.3599854,76466600.0,0.359985352,0.000523996,0.008427916
2000-07-17,688.3300171,692.2299805,687.4299927,689.0900269,77614000.0,1.730041504,0.002516937,0.006983223
2000-07-18,691.3800049,691.3800049,682.8699951,683.5700073,75543100.0,-5.520019531,-0.008010593,0.012349634
2000-07-19,684.8099976,686.0200195,676.9000244,680.3200073,75547500.0,-3.25,-0.004754451,0.013341713
2000-07-20,679.4199829,684.3599854,677.5700073,684.3499756,75453000.0,4.029968262,0.005923636,0.009980565
2000-07-21,682.5800171,683.6300049,678.2399902,678.9699707,79402700.0,-5.380004883,-0.007861482,0.007876108
2000-07-24,677.2999878,684.7299805,677.2299805,683.5700073,72722800.0,4.600036621,0.006775022,0.011046144
2000-07-25,680.2600098,685.2000122,680.2600098,683.1500244,77474500.0,-0.41998291,-0.000614396,0.007226769
2000-07-26,683.5,683.8699951,677.8800049,680.460022,74886500.0,-2.690002441,-0.003937645,0.008768191
2000-07-27,678.4099731,681.6599731,671.1099854,672.0900269,74647200.0,-8.369995117,-0.012300495,0.015504199
2000-07-28,670.3800049,674.710022,663.7199707,663.7199707,72921300.0,-8.370056152,-0.012453772,0.016352052
2000-07-31,665.6699829,668.3499756,663.4500122,668.1799927,73228500.0,4.460021973,0.006719734,0.007382576
2000-08-01,668.9500122,672.0999756,667.8900146,670.8900146,75700400.0,2.710021973,0.004055826,0.006300639
2000-08-02,673.3300171,676.5800171,670.539978,675.960022,76589700.0,5.070007324,0.007557136,0.009003024
2000-08-03,674.8599854,675.75,666.5200195,666.75,74959200.0,-9.210021973,-0.013625099,0.013654625
2000-08-04,673.0800171,679.1500244,670.8800049,673.4500122,77615100.0,6.700012207,0.010048762,0.012403479
2000-08-07,677.9699707,680.7199707,676.8800049,680.5700073,72993100.0,7.119995117,0.010572418,0.005701931
2000-08-08,679.039978,679.8300171,674.8599854,678.3300171,79504000.0,-2.239990234,-0.003291344,0.007302749
2000-08-09,681.7299805,687.1799927,681.3800049,683.8599854,78297500.0,5.529968262,0.008152327,0.008550392
2000-08-10,685.5100098,688.2800293,682.5800171,683.6099854,77622400.0,-0.25,-0.000365572,0.008335057
2000-08-11,680.6900024,685.2299805,680.5100098,684.0,74717800.0,0.390014648,0.000570522,0.006904479
2000-08-14,686.25,690.0900269,684.5999756,687.0700073,72697600.0,3.070007324,0.004488315,0.008026391
2000-08-15,692.1599731,692.4400024,685.4699707,687.7299805,76160600.0,0.659973145,0.000960562,0.010144573
2000-08-16,687.7399902,690.1900024,685.7600098,689.8200073,77250100.0,2.090026855,0.003039022,0.006441471
2000-08-17,688.2299805,692.5,685.9799805,691.9299927,72122500.0,2.109985352,0.003058748,0.009451769
2000-08-18,690.7999878,693.75,688.3099976,693.75,72100900.0,1.820007324,0.002630334,0.007862071
2000-08-21,692.8599854,693.960022,690.4299927,693.4500122,77583100.0,-0.299987793,-0.000432415,0.005088331
2000-08-22,693.0599976,698.6400146,692.9899902,696.0300293,79374100.0,2.58001709,0.003720552,0.008147703
2000-08-23,697.7000122,697.8400269,691.5200195,695.4400024,76575100.0,-0.590026855,-0.000847703,0.009080079
2000-08-24,697.1900024,700.2800293,695.5,696.1799927,79338800.0,0.739990234,0.00106406,0.006873388
2000-08-25,698.3800049,699.6099854,691.3200073,691.3499756,73579000.0,-4.83001709,-0.006937886,0.011907808
2000-08-28,694.1799927,697.3300171,693.0900269,695.5999756,78500700.0,4.25,0.006147393,0.006132914
2000-08-29,694.2199707,696.9299927,690.710022,691.3599854,74456600.0,-4.239990234,-0.006095443,0.008941879
2000-08-30,689.289978,690.789978,684.5800171,685.3099976,79219200.0,-6.049987793,-0.00875085,0.008982239
2000-08-31,683.25,690.7999878,682.0499878,689.5200195,73593400.0,4.210021973,0.006143237,0.012767944
2000-09-01,693.9799805,697.3800049,692.3400269,695.1799927,72888900.0,5.659973145,0.00820857,0.007309401
2000-09-04,698.4299927,702.5599976,697.25,701.5599976,78703300.0,6.380004883,0.009177486,0.007638306
2000-09-05,702.0900269,703.1799927,696.4400024,698.0200195,73005300.0,-3.539978027,-0.005045866,0.009607147
2000-09-06,696.3599854,700.289978,693.5499878,695.0100098,72752000.0,-3.010009766,-0.004312211,0.00965587
2000-09-07,692.789978,696.7800293,692.1900024,694.9000244,77914500.0,-0.109985352,-0.00015825,0.00660426
2000-09-08,697.2800293,697.8099976,685.5800171,686.4799805,77487800.0,-8.420043945,-0.012116914,0.017599626
2000-09-11,684.1099854,688.5499878,682.5100098,687.5999756,77907500.0,1.119995117,0.001631504,0.008798477
2000-09-12,685.2000122,685.2000122,681.2800293,682.3099976,76189300.0,-5.289978027,-0.007693395,0.005700964
2000-09-13,682.8300171,683.539978,672.710022,677.3499756,79272300.0,-4.960021973,-0.007269455,0.015872486
2000-09-14,678.8800049,681.7800293,674.5,677.3200073,73432300.0,-0.029968262,-4.42e-05,0.010747811
2000-09-15,680.0,681.1900024,672.5700073,676.4199829,78088700.0,-0.900024414,-0.001328802,0.012726621
2000-09-18,670.6799927,671.9000244,666.539978,668.4299927,73684100.0,-7.989990234,-0.011812174,0.00792414
2000-09-19,666.6400146,669.0900269,664.4299927,666.9400024,76730000.0,-1.489990234,-0.002229089,0.006971611
2000-09-20,671.6400146,671.6400146,663.9699707,664.4299927,77684200.0,-2.510009766,-0.003763472,0.011500351
2000-09-21,665.3699951,666.7399902,652.0300293,656.0,73398500.0,-8.429992676,-0.012687556,0.022139219
2000-09-22,639.7199707,653.1599731,639.7199707,652.960022,77925400.0,-3.039978027,-0.004634113,0.020487809
2000-09-25,656.210022,661.2199707,656.210022,658.5599976,75835700.0,5.599975586,0.008576292,0.007672673
2000-09-26,655.4099731,658.2399902,652.2000122,653.2000122,73864600.0,-5.359985352,-0.008138948,0.009171492
2000-09-27,652.3400269,658.8200073,650.6400146,656.0800171,76078900.0,2.880004883,0.00440907,0.012522952
2000-09-28,658.7800293,660.2600098,650.8800049,658.7399902,75726200.0,2.659973145,0.004054343,0.014297044
2000-09-29,661.1799927,661.6500244,655.4099731,661.5200195,72205200.0,2.780029297,0.004220222,0.009472708
2000-10-02,659.75,668.3599854,657.6900024,665.960022,77847900.0,4.440002441,0.006711819,0.016129494
2000-10-03,665.6400146,671.5499878,664.5200195,670.1699829,77849900.0,4.209960938,0.006321642,0.010556142
2000-10-04,669.5900269,671.7999878,665.0200195,668.9299927,75900800.0,-1.239990234,-0.001850262,0.010116789
2000-10-05,670.2199707,672.7000122,669.0700073,671.7999878,75363600.0,2.869995117,0.004290427,0.005426584
2000-10-06,670.3800049,671.3900146,662.8300171,665.0900269,79118800.0,-6.709960938,-0.009988034,0.012741884
2000-10-09,662.460022,663.4799805,652.9099731,654.8800049,79109000.0,-10.21002197,-0.015351338,0.015892596
2000-10-10,657.3699951,658.6799927,652.8200073,654.6199951,73401800.0,-0.260009766,-0.000397034,0.008948182
2000-10-11,647.3699951,650.0100098,636.0599976,637.2600098,74819600.0,-17.35998535,-0.02651918,0.021310092
2000-10-12,640.6799927,647.2800293,632.3200073,641.2199707,72978100.0,3.959960938,0.006214043,0.023475539
2000-10-13,633.5999756,642.1500244,630.7399902,642.0,78919000.0,0.780029297,0.001216477,0.017794259
2000-10-16,649.6099854,649.9199829,643.3499756,643.9199829,74492000.0,1.91998291,0.002990628,0.010233656
2000-10-17,640.8699951,642.4000244,635.9099731,639.460022,76966600.0,-4.459960938,-0.006926266,0.010078972
2000-10-18,632.5800171,634.8200073,619.8200073,633.5800171,74327900.0,-5.880004883,-0.009195266,0.023457291
2000-10-19,637.8400269,649.2000122,634.9500122,649.2000122,72723800.0,15.61999512,0.024653548,0.02249124
2000-10-20,653.1500244,658.6300049,651.3900146,656.1199951,78908400.0,6.91998291,0.010659246,0.011152172
2000-10-23,657.6099854,663.1599731,654.4299927,662.9699707,76709700.0,6.849975586,0.010440126,0.013305463
2000-10-24,661.3400269,675.8900146,659.1500244,674.7700195,73100300.0,11.80004883,0.017798768,0.025249998
2000-10-25,671.75,674.789978,663.4299927,668.9299927,73404300.0,-5.840026855,-0.00865484,0.016835344
2000-10-26,664.4899902,672.9899902,664.4899902,669.460022,77564300.0,0.530029297,0.000792354,0.01270686
2000-10-27,675.1500244,679.7999878,672.8200073,673.4699707,74812000.0,4.00994873,0.005989826,0.010426284
2000-10-30,677.25,677.5200195,671.2000122,675.6199951,72705700.0,2.150024414,0.003192458,0.009384245
2000-10-31,678.7000122,682.6099854,678.5200195,680.5599976,75515000.0,4.940002441,0.007311806,0.006053648
2000-11-01,685.4400024,685.9400024,676.289978,684.6900024,78136500.0,4.130004883,0.006068539,0.014179535
2000-11-02,683.9099731,688.0300293,682.7299805,683.5100098,75841500.0,-1.179992676,-0.001723397,0.007740801
2000-11-03,682.0300293,687.8499756,680.1400146,687.1400146,78064800.0,3.630004883,0.005310829,0.011279953
2000-11-06,687.4299927,691.1699829,686.8099976,690.3300171,78096700.0,3.190002441,0.004642434,0.006345119
2000-11-07,690.3800049,692.1799927,685.5100098,687.2199707,73413400.0,-3.110046387,-0.004505159,0.009662021
2000-11-08,688.9500122,691.3099976,685.8900146,688.2999878,77851900.0,1.08001709,0.001571574,0.007886824
2000-11-09,685.1300049,687.1900024,678.3200073,681.8499756,76275500.0,-6.450012207,-0.009370932,0.012886816
2000-11-10,677.4000244,681.9099731,672.3800049,674.5,75930800.0,-7.349975586,-0.010779462,0.013976635
2000-11-13,666.7700195,671.789978,663.0,664.3800049,78042700.0,-10.11999512,-0.015003699,0.013031843
2000-11-14,668.0499878,682.0900269,667.3900146,678.9699707,79120200.0,14.58996582,0.021960272,0.02212591
2000-11-15,682.25,684.4400024,678.1900024,681.5900269,74811400.0,2.620056152,0.003858869,0.00920512
2000-11-16,680.289978,680.8099976,673.5900269,677.2800293,76198900.0,-4.309997559,-0.006323446,0.010592835
2000-11-17,673.1500244,682.0499878,673.1500244,680.1599731,73423200.0,2.879943848,0.00425222,0.013140744
2000-11-20,681.210022,682.9299927,665.5700073,665.9400024,79145300.0,-14.2199707,-0.020906803,0.025523386
2000-11-21,666.6300049,670.7199707,663.4899902,668.2999878,75132700.0,2.359985352,0.003543841,0.010856805
2000-11-22,667.1799927,667.3900146,651.539978,652.2299805,72504300.0,-16.07000732,-0.024046098,0.023716949
2000-11-23,651.1300049,654.9799805,647.1099854,648.710022,74394100.0,-3.519958496,-0.005396806,0.012066289
2000-11-24,652.3300171,661.7299805,649.9799805,660.3200073,74853000.0,11.60998535,0.017897034,0.01811287
2000-11-27,664.9400024,671.4799805,663.5300293,667.289978,76650300.0,6.969970703,0.010555444,0.012039543
2000-11-28,663.6500244,666.9000244,659.5700073,661.9400024,74850200.0,-5.349975586,-0.008017467,0.010984755
2000-11-29,656.6099854,664.0599976,654.0800171,662.3599854,78085600.0,0.41998291,0.000634473,0.015076866
2000-11-30,654.5999756,657.1300049,649.9199829,649.9199829,75784000.0,-12.44000244,-0.018781331,0.010885353
2000-12-01,654.2700195,660.3300171,651.9400024,660.3300171,74215800.0,10.41003418,0.016017409,0.012909304
2000-12-04,657.3599854,659.5700073,647.4899902,649.0900269,72306700.0,-11.23999023,-0.017021777,0.018293909
2000-12-05,651.6500244,661.7299805,651.4400024,661.6599731,76104200.0,12.56994629,0.01936549,0.015852929
2000-12-06,669.5,670.6699829,657.9699707,658.9299927,74555100.0,-2.729980469,-0.004125957,0.019194167
2000-12-07,651.5200195,660.0200195,648.9099731,656.3499756,78962700.0,-2.58001709,-0.003915465,0.016860739
2000-12-08,657.3200073,666.289978,657.210022,657.2399902,77287700.0,0.890014648,0.001356006,0.013834016
2000-12-11,662.4400024,666.1500244,660.710022,664.1599731,73935500.0,6.91998291,0.010528852,0.008277041
2000-12-12,664.6400146,664.8699951,657.039978,659.3499756,73596300.0,-4.809997559,-0.007242227,0.011789354
2000-12-13,662.1699829,662.8900146,650.25,651.960022,73685300.0,-7.389953613,-0.011207938,0.019170418
2000-12-14,646.1199951,646.6099854,636.2299805,638.9799805,77690700.0,-12.9800415,-0.01990926,0.015921229
2000-12-15,632.3800049,636.25,623.0,624.4899902,79403300.0,-14.48999023,-0.022676752,0.020736174
2000-12-18,625.6099854,635.8099976,625.4899902,631.6500244,77691900.0,7.16003418,0.011465411,0.016525497
2000-12-19,631.3099976,639.1799927,625.289978,638.3800049,78943300.0,6.729980469,0.010654603,0.021990048
2000-12-20,630.1699829,632.3300171,613.9099731,623.7999878,75985600.0,-14.58001709,-0.022839088,0.028854356
2000-12-21,615.3200073,622.8099976,610.9899902,622.4699707,73659600.0,-1.33001709,-0.002132121,0.018948393
2000-12-22,623.8300171,628.960022,623.2000122,626.8699951,72159200.0,4.400024414,0.007068653,0.009253474
2000-12-27,628.289978,635.7299805,626.9099731,635.1599731,73571800.0,8.289978027,0.013224398,0.014069915
