Date,Open,High,Low,Close,Volume,Change,Price-Change,Amplitude
31/12/1999,4056.98999,4082.370117,4032.330078,4069.310059,762980000,0,0,0
3/1/2000,4186.189941,4192.189941,3989.709961,4131.149902,1510070000,61.83984375,0.015196641,0.049757816
4/1/2000,4020,4073.25,3898.22998,3901.689941,1511840000,-229.4599609,-0.055543848,0.042365933
5/1/2000,3854.350098,3924.209961,3734.870117,3877.540039,1735670000,-24.14990234,-0.006189601,0.04852765
6/1/2000,3834.439941,3868.76001,3715.620117,3727.129883,1598320000,-150.4101563,-0.038790098,0.039494084
7/1/2000,3711.090088,3882.669922,3711.090088,3882.620117,1634930000,155.4902344,0.041718491,0.046035378
10/1/2000,4002.22998,4072.360107,3958.830078,4049.669922,1691710000,167.0498047,0.043025019,0.029240571
11/1/2000,4031.379883,4066.659912,3904.820068,3921.189941,1694460000,-128.4799805,-0.031726038,0.039963712
12/1/2000,3950.949951,3950.97998,3834.530029,3850.02002,1525900000,-71.16992188,-0.018150083,0.029697605
13/1/2000,3915.139893,3957.469971,3858.219971,3957.209961,1476970000,107.1899414,0.027841398,0.025779087
14/1/2000,4045.719971,4091.949951,4045.719971,4064.27002,1656630000,107.0600586,0.02705443,0.011682468
18/1/2000,4059.649902,4148,4053.209961,4130.810059,1585230000,66.54003906,0.016371953,0.023322771
19/1/2000,4116.27002,4164.649902,4084.72998,4151.290039,1652210000,20.47998047,0.004957861,0.019347276
20/1/2000,4205.060059,4227.350098,4143.609863,4189.509766,1851300000,38.21972656,0.009206711,0.020172099
21/1/2000,4236.649902,4238,4168.299805,4235.399902,1923680000,45.89013672,0.010953582,0.016636838
24/1/2000,4290.379883,4303.149902,4095.310059,4096.080078,1989050000,-139.3198242,-0.032894137,0.049072071
25/1/2000,4124.75,4167.629883,4028.51001,4167.410156,1743630000,71.33007813,0.017414229,0.033964149
26/1/2000,4174.720215,4174.720215,4069.909912,4069.909912,1717000000,-97.50024414,-0.023395884,0.025149985
27/1/2000,4120.5,4140.089844,3973.590088,4039.560059,1798460000,-30.34985352,-0.007457132,0.040909936
28/1/2000,4010.139893,4048.310059,3856.22998,3887.070068,1616370000,-152.4899902,-0.037749158,0.047549752
31/1/2000,3873.840088,3940.459961,3748.030029,3940.350098,1507630000,53.2800293,0.01370699,0.049505136
1/2/2000,3961.070068,4053.159912,3911.840088,4051.97998,1398240000,111.6298828,0.02832994,0.035864789
2/2/2000,4059.030029,4125.75,4051.439941,4073.959961,1527880000,21.97998047,0.005424504,0.018339197
3/2/2000,4134.649902,4211.060059,4085.530029,4210.97998,1722330000,137.0200195,0.033633129,0.030812779
4/2/2000,4242.149902,4294.839844,4229.200195,4244.140137,1751450000,33.16015625,0.007874689,0.015587737
7/2/2000,4274.029785,4321.959961,4244.740234,4321.77002,1625540000,77.62988281,0.018291074,0.018194434
8/2/2000,4370.009766,4428.47998,4370.009766,4427.5,1971180000,105.7299805,0.024464509,0.013529229
9/2/2000,4460.180176,4460.759766,4362.740234,4363.240234,1775590000,-64.25976563,-0.014513781,0.022138799
10/2/2000,4390.160156,4485.669922,4357.689941,4485.629883,1813590000,122.3896484,0.028050174,0.029331408
11/2/2000,4489.330078,4489.790039,4360.540039,4395.450195,1738590000,-90.1796875,-0.02010413,0.028814236
14/2/2000,4434.379883,4435.959961,4355.540039,4418.549805,1600850000,23.09960938,0.005255345,0.018296174
15/2/2000,4415.52002,4440.620117,4291.100098,4420.77002,1708930000,2.220214844,0.000502476,0.033839161
16/2/2000,4427.189941,4477.640137,4413.660156,4427.649902,1782130000,6.879882813,0.001556263,0.014472587
17/2/2000,4483.009766,4553.140137,4444.75,4548.919922,2008440000,121.2700195,0.027389252,0.024480286
18/2/2000,4563.720215,4564.450195,4404.609863,4411.740234,1898410000,-137.1796875,-0.03015654,0.035138084
22/2/2000,4432.830078,4443.939941,4291.009766,4382.120117,1772290000,-29.62011719,-0.00671393,0.034664365
23/2/2000,4406.879883,4567.970215,4401.379883,4550.330078,1892800000,168.2099609,0.03838552,0.038015921
24/2/2000,4583.890137,4620.029785,4495.200195,4617.649902,1944050000,67.31982422,0.014794493,0.027433085
25/2/2000,4618.830078,4662.930176,4576.189941,4590.5,1825500000,-27.14990234,-0.005879593,0.018784498
28/2/2000,4575.069824,4626.720215,4466.419922,4577.850098,1798070000,-12.64990234,-0.00275567,0.034920007
29/2/2000,4646.640137,4698.459961,4637.169922,4696.689941,2088840000,118.8398438,0.02595975,0.013388389
1/3/2000,4732.819824,4796.899902,4732.819824,4784.080078,2232340000,87.39013672,0.01860675,0.013643668
2/3/2000,4816.810059,4829.009766,4705.450195,4754.509766,2137080000,-29.5703125,-0.006180982,0.025827237
3/3/2000,4846.009766,4914.790039,4813.819824,4914.790039,2136530000,160.2802734,0.033711209,0.021236725
6/3/2000,4935.649902,4980.149902,4887.879883,4904.850098,2015580000,-9.939941406,-0.002022455,0.018773949
7/3/2000,4991.970215,5006.779785,4829.879883,4847.839844,2156410000,-57.01025391,-0.011623241,0.036066322
8/3/2000,4920.859863,4923.140137,4722.140137,4897.259766,2020130000,49.41992188,0.010194215,0.041461766
9/3/2000,4913.080078,5047.959961,4857.569824,5046.859863,2006810000,149.6000977,0.030547715,0.038876871
10/3/2000,5060.339844,5132.52002,5039.350098,5048.620117,1992170000,1.760253906,0.000348782,0.018460969
13/3/2000,4879.029785,5027.72998,4839.259766,4907.240234,1736270000,-141.3798828,-0.028003668,0.037331035
14/3/2000,4997.310059,5013.490234,4706.609863,4706.629883,1977820000,-200.6103516,-0.040880483,0.062536244
15/3/2000,4758.439941,4758.439941,4553.919922,4582.620117,1937800000,-124.0097656,-0.02634789,0.043453602
16/3/2000,4658.439941,4717.759766,4455.100098,4717.390137,2041510000,134.7700195,0.029408944,0.057316483
