Date,Open,High,Low,Close,Adj Close,Volume,Change,Price-Change,Amplitude
2000-09-08,6814.040039,6845.47998,6693.040039,6703.359863,6703.359863,72398600.0,-131.1000977,-0.019182218,0.022304607
2000-09-11,6722.930176,6735.580078,6650.72998,6675.009766,6675.009766,72959100.0,-28.35009766,-0.004229237,0.012657846
2000-09-12,6638.839844,6714.120117,6621.02002,6697.799805,6697.799805,70313100.0,22.79003906,0.003414233,0.01394756
2000-09-13,6696.540039,6728.689941,6564.600098,6568.890137,6568.890137,73825400.0,-128.909668,-0.019246569,0.024499067
2000-09-14,6605.72998,6683.439941,6591.040039,6637.910156,6637.910156,71674700.0,69.02001953,0.010507105,0.014066288
2000-09-15,6620.5,6632.580078,6570.490234,6614.649902,6614.649902,67414500.0,-23.26025391,-0.003504153,0.009353824
2000-09-18,6562.140137,6584.169922,6470.910156,6522.379883,6522.379883,70878300.0,-92.27001953,-0.013949343,0.017122564
2000-09-19,6482.759766,6535.390137,6468.339844,6529.950195,6529.950195,68610400.0,7.5703125,0.001160667,0.010280035
2000-09-20,6570.310059,6570.310059,6396.180176,6405.430176,6405.430176,68722500.0,-124.5200195,-0.019069061,0.026666342
2000-09-21,6414.319824,6447.399902,6215.890137,6254.77002,6254.77002,72105700.0,-150.6601563,-0.023520693,0.036142735
2000-09-22,6110.609863,6259.560059,6085.399902,6258.580078,6258.580078,73814200.0,3.810058594,0.000609144,0.027844374
2000-09-25,6344.180176,6346.609863,6276.27002,6336.279785,6336.279785,69024600.0,77.69970703,0.01241491,0.011238946
2000-09-26,6296.919922,6349.120117,6276.930176,6294.060059,6294.060059,73273200.0,-42.21972656,-0.006663173,0.011393111
2000-09-27,6258.910156,6372.140137,6233.97998,6319.790039,6319.790039,72488400.0,25.72998047,0.004087978,0.02195088
2000-09-28,6358.620117,6371.240234,6253.870117,6311.029785,6311.029785,71247000.0,-8.760253906,-0.001386162,0.018571838
2000-09-29,6290.509766,6367.25,6249.290039,6266.629883,6266.629883,72507400.0,-44.39990234,-0.007035286,0.01869108
2000-10-02,6150.490234,6384.240234,6150.490234,6349.240234,6349.240234,70828400.0,82.61035156,0.01318258,0.037300751
2000-10-03,6315.390137,6434.5,6304.700195,6400.430176,6400.430176,71050300.0,51.18994141,0.008062373,0.02044336
2000-10-04,6366.560059,6389.209961,6284.609863,6296.129883,6296.129883,69719600.0,-104.300293,-0.016295825,0.016342667
2000-10-05,6317.890137,6369.830078,6304.810059,6335.120117,6335.120117,70628500.0,38.99023438,0.00619273,0.010326982
2000-10-06,6323.279785,6356.390137,6229.25,6258.410156,6258.410156,73478100.0,-76.70996094,-0.012108683,0.020069096
