Date,Open,High,Low,Close,Adj Close,Volume,Change,Price-Change,Amplitude
2000-03-02,7618.049805,8008.680176,7618.049805,8007.759766,8007.759766,101793800.0,392.9296875,0.051600585,0.051298633
2000-03-03,8008.390137,8207.080078,8008.390137,8131.27002,8131.27002,97053800.0,123.5102539,0.015423821,0.024812176
2000-03-06,8114.390137,8114.830078,7957.370117,7964.870117,7964.870117,106035400.0,-166.3999023,-0.020464196,0.019364744
2000-03-07,7966.839844,8307.459961,7895.259766,8005.950195,8005.950195,102614100.0,41.08007813,0.005157658,0.051752281
2000-03-08,8006.22998,8295.389648,8006.22998,8295.200195,8295.200195,96839400.0,289.25,0.036129378,0.036118095
2000-03-09,8296.490234,8399.519531,8269.080078,8319.669922,8319.669922,102885400.0,24.46972656,0.002949866,0.01572469
2000-03-10,8320.950195,8417.330078,8161.790039,8177.419922,8177.419922,99906400.0,-142.25,-0.017098034,0.030715166
2000-03-13,8173.470215,8173.470215,7929.169922,8003.720215,8003.720215,102330700.0,-173.699707,-0.021241383,0.029874984
2000-03-14,8008.859863,8126.259766,7805.580078,7835.629883,7835.629883,104244000.0,-168.090332,-0.021001525,0.040066329
2000-03-15,7835.689941,7990.470215,7744.830078,7987.850098,7987.850098,99184200.0,152.2202148,0.019426672,0.031349124
2000-03-16,7988.160156,8120.049805,7916.939941,7982.419922,7982.419922,97725600.0,-5.430175781,-0.000679804,0.02542735
2000-03-17,7980.109863,8081.819824,7962.390137,7985.339844,7985.339844,97555400.0,2.919921875,0.000365794,0.014961589
2000-03-20,7986.22998,8062.620117,7906.390137,7906.390137,7906.390137,100687900.0,-78.94970703,-0.009886831,0.0195646
2000-03-22,7930.02002,7998.310059,7733.410156,7782.609863,7782.609863,105126300.0,-123.7802734,-0.015655725,0.033504532
2000-03-23,7782.390137,7990.040039,7754.089844,7943.509766,7943.509766,101777000.0,160.8999023,0.020674286,0.030317618
2000-03-24,7944.069824,8109.350098,7944.069824,8093.580078,8093.580078,104662600.0,150.0703125,0.018892192,0.020806958
2000-03-27,8094.870117,8222.929688,8077.259766,8139.5,8139.5,98033700.0,45.91992188,0.005673623,0.017998206
2000-03-28,8137.569824,8137.569824,7950.589844,7952.200195,7952.200195,105484600.0,-187.2998047,-0.023011217,0.022971925
2000-03-29,7947.209961,7997.27002,7798.629883,7885.22998,7885.22998,98606000.0,-66.97021484,-0.008421596,0.024979268
2000-03-30,7883.450195,7883.450195,7529.160156,7604.490234,7604.490234,96594900.0,-280.7397461,-0.035603241,0.044930844
2000-03-31,7624.740234,7662.470215,7473.25,7473.25,7473.25,102166300.0,-131.2402344,-0.017258255,0.024882695
2000-04-03,7459.75,7459.75,7272.649902,7378.819824,7378.819824,99280900.0,-94.43017578,-0.012635758,0.025035975
2000-04-04,7386.310059,7428.819824,6932.459961,7194.830078,7194.830078,103646000.0,-183.9897461,-0.024934847,0.067268191
2000-04-05,7192.259766,7328.419922,7092.609863,7272.839844,7272.839844,101977200.0,78.00976563,0.010842475,0.032774931
2000-04-06,7273.100098,7462.930176,7273.100098,7462.930176,7462.930176,96273500.0,190.090332,0.026137016,0.026101232
2000-04-07,7467.919922,7639.379883,7467.919922,7540.089844,7540.089844,97429800.0,77.15966797,0.010339058,0.022974885
2000-04-10,7547.810059,7566.950195,7375.220215,7375.540039,7375.540039,99983400.0,-164.5498047,-0.021823321,0.025428076
2000-04-11,7371.819824,7371.819824,7219.589844,7234.709961,7234.709961,101236500.0,-140.8300781,-0.019094206,0.020639842
2000-04-12,7233.419922,7263.680176,7016.689941,7016.689941,7016.689941,105473500.0,-218.0200195,-0.030135281,0.034139618
2000-04-13,7017.120117,7024.27002,6854.859863,6860.259766,6860.259766,105245300.0,-156.4301758,-0.022294013,0.024143885
2000-04-14,6859.870117,6859.870117,6273.22998,6315.910156,6315.910156,98266000.0,-544.3496094,-0.07934825,0.085512817
2000-04-17,6329.419922,6412.879883,6120.970215,6308.259766,6308.259766,103527100.0,-7.650390625,-0.001211289,0.046218148
2000-04-18,6318.390137,6684.0,6305.839844,6684.0,6684.0,96419900.0,375.7402344,0.059563215,0.059946827
2000-04-19,6680.620117,6688.839844,6396.640137,6446.669922,6446.669922,102147700.0,-237.3300781,-0.035507193,0.043716294
2000-04-24,6443.450195,6463.939941,6367.009766,6444.129883,6444.129883,98039800.0,-2.540039063,-0.000394008,0.015035697
2000-04-25,6448.290039,6756.950195,6448.290039,6756.950195,6756.950195,99514600.0,312.8203125,0.048543452,0.047897879
2000-04-26,6790.740234,6955.669922,6717.490234,6751.069824,6751.069824,103813500.0,-5.880371094,-0.00087027,0.035249585
2000-04-27,6747.939941,6848.220215,6570.450195,6844.779785,6844.779785,105603500.0,93.70996094,0.013880757,0.041144593
2000-04-28,6849.25,6865.52002,6640.120117,6640.680176,6640.680176,102135100.0,-204.0996094,-0.029818287,0.032930191
2000-05-02,6641.970215,6789.759766,6594.100098,6612.5,6612.5,96850500.0,-28.18017578,-0.004243568,0.029463799
2000-05-03,6611.430176,6611.430176,6324.930176,6415.509766,6415.509766,99494900.0,-196.9902344,-0.029790584,0.043327032
2000-05-04,6430.330078,6523.120117,6415.72998,6504.419922,6504.419922,102922500.0,88.91015625,0.013858627,0.016739143
2000-05-08,6504.47998,6504.47998,6301.0,6324.419922,6324.419922,99249600.0,-180.0,-0.02767349,0.03128334
2000-05-09,6323.100098,6345.669922,6156.560059,6196.089844,6196.089844,103328600.0,-128.3300781,-0.020291201,0.029901535
2000-05-10,6192.330078,6194.959961,6046.629883,6083.97998,6083.97998,97060500.0,-112.1098633,-0.018093647,0.023939304
2000-05-11,6085.549805,6215.069824,6085.549805,6104.830078,6104.830078,99520500.0,20.85009766,0.003427049,0.021288699
2000-05-12,6119.359863,6259.609863,6119.359863,6255.350098,6255.350098,102543900.0,150.5200195,0.02465589,0.022973612
2000-05-15,6259.009766,6368.890137,6238.959961,6343.290039,6343.290039,104902700.0,87.93994141,0.014058356,0.020771048
2000-05-16,6345.029785,6458.77002,6305.22998,6366.689941,6366.689941,97104200.0,23.39990234,0.003688922,0.024205111
2000-05-17,6365.439941,6365.439941,6162.600098,6189.089844,6189.089844,98888300.0,-177.6000977,-0.027895201,0.031859545
2000-05-18,6185.459961,6225.149902,6086.009766,6113.049805,6113.049805,97827000.0,-76.04003906,-0.012286142,0.022481518
2000-05-19,6111.330078,6111.52002,5810.970215,5863.680176,5863.680176,99488100.0,-249.3696289,-0.040792998,0.04916528
2000-05-22,5863.640137,5863.640137,5628.890137,5656.450195,5656.450195,99984300.0,-207.2299805,-0.035341283,0.040034585
2000-05-23,5655.950195,5771.200195,5591.299805,5593.580078,5593.580078,104222300.0,-62.87011719,-0.011114765,0.031804468
2000-05-24,5590.870117,5802.350098,5516.77002,5800.029785,5800.029785,98175200.0,206.449707,0.036908331,0.051054973
2000-05-25,5801.330078,5898.620117,5663.660156,5664.25,5664.25,97186200.0,-135.7797852,-0.023410188,0.04051013
2000-05-26,5666.200195,5670.399902,5548.839844,5652.290039,5652.290039,105888700.0,-11.95996094,-0.002111482,0.021460928
2000-05-29,5652.609863,5729.669922,5652.609863,5728.0,5728.0,102831400.0,75.70996094,0.013394564,0.013633423
2000-05-30,5730.509766,5998.779785,5730.509766,5998.47998,5998.47998,98437500.0,270.4799805,0.047220667,0.04683485
2000-05-31,5998.779785,6060.950195,5901.490234,5961.140137,5961.140137,96980500.0,-37.33984375,-0.006224884,0.026583395
2000-06-01,5961.240234,6178.990234,5960.859863,6178.060059,6178.060059,101918800.0,216.9199219,0.036388999,0.036592056
2000-06-02,6178.319824,6639.839844,6178.319824,6627.339844,6627.339844,98715900.0,449.2797852,0.072721822,0.074703065
2000-06-05,6626.040039,6661.709961,6554.709961,6554.890137,6554.890137,105825400.0,-72.44970703,-0.010931944,0.016145241
2000-06-06,6554.689941,6554.689941,6247.290039,6250.689941,6250.689941,100591400.0,-304.2001953,-0.04640813,0.046896271
2000-06-07,6249.330078,6323.060059,6102.089844,6238.410156,6238.410156,98176000.0,-12.27978516,-0.001964549,0.035351332
2000-06-08,6239.129883,6396.120117,6235.819824,6364.910156,6364.910156,98775000.0,126.5,0.020277602,0.025695696
2000-06-09,6365.470215,6493.290039,6365.470215,6398.72998,6398.72998,99014200.0,33.81982422,0.00531348,0.020081953
2000-06-12,6399.180176,6447.029785,6344.879883,6405.0,6405.0,98229800.0,6.270019531,0.000979885,0.01596409
2000-06-13,6405.600098,6547.209961,6382.779785,6539.200195,6539.200195,105305300.0,134.2001953,0.020952411,0.025672159
2000-06-14,6540.339844,6729.810059,6540.339844,6667.200195,6667.200195,104769200.0,128.0,0.019574259,0.028974524
2000-06-15,6669.459961,6705.569824,6562.52002,6563.609863,6563.609863,99000300.0,-103.590332,-0.015537306,0.021455754
2000-06-16,6563.209961,6580.870117,6434.109863,6452.899902,6452.899902,103293100.0,-110.7099609,-0.016867237,0.022359686
2000-06-19,6453.069824,6553.089844,6377.299805,6551.25,6551.25,98826400.0,98.35009766,0.015241225,0.027242022
2000-06-20,6552.470215,6584.240234,6485.240234,6521.220215,6521.220215,96111000.0,-30.02978516,-0.004583825,0.01511162
2000-06-21,6520.759766,6727.069824,6506.259766,6687.0,6687.0,96980200.0,165.7797852,0.02542159,0.033860236
2000-06-22,6686.680176,6784.5,6552.379883,6570.669922,6570.669922,103033400.0,-116.3300781,-0.017396453,0.034712146
2000-06-23,6576.149902,6576.72998,6396.450195,6425.569824,6425.569824,103364400.0,-145.1000977,-0.022082999,0.027437048
2000-06-26,6443.450195,6599.339844,6443.259766,6599.339844,6599.339844,105024000.0,173.7700195,0.027043519,0.024290465
2000-06-27,6598.879883,6797.180176,6598.339844,6747.319824,6747.319824,105930300.0,147.9799805,0.022423452,0.030130337
2000-06-28,6747.52002,6806.919922,6674.5,6676.640137,6676.640137,104877300.0,-70.6796875,-0.010475224,0.019625559
2000-06-29,6676.319824,6838.180176,6577.160156,6834.080078,6834.080078,106142300.0,157.4399414,0.023580714,0.039094517
2000-06-30,6835.029785,7035.77002,6834.620117,6948.330078,6948.330078,104856700.0,114.25,0.016717685,0.029433355
2000-07-03,6953.72998,7394.470215,6953.72998,7373.370117,7373.370117,98458600.0,425.0400391,0.061171538,0.063431102
2000-07-04,7372.910156,7548.569824,7343.319824,7520.040039,7520.040039,98418700.0,146.6699219,0.019891843,0.02783666
2000-07-05,7518.689941,7518.689941,7327.100098,7372.589844,7372.589844,97921000.0,-147.4501953,-0.019607634,0.025477237
2000-07-06,7372.600098,7376.089844,7249.080078,7306.140137,7306.140137,105989500.0,-66.44970703,-0.009013075,0.017227293
2000-07-07,7306.560059,7409.049805,7274.560059,7370.379883,7370.379883,103644100.0,64.23974609,0.00879257,0.01840777
2000-07-10,7356.080078,7410.680176,7307.490234,7398.700195,7398.700195,105746400.0,28.3203125,0.00384245,0.014000627
2000-07-11,7397.859863,7398.870117,7266.0,7266.0,7266.0,103404600.0,-132.7001953,-0.017935609,0.017958576
2000-07-12,7271.819824,7416.339844,7268.22998,7416.339844,7416.339844,103792700.0,150.3398438,0.020690868,0.020383961
2000-07-13,7417.109863,7486.950195,7408.790039,7428.129883,7428.129883,102095300.0,11.79003906,0.001589738,0.010538912
2000-07-14,7428.990234,7490.970215,7412.970215,7435.990234,7435.990234,96839200.0,7.860351563,0.001058187,0.010500624
2000-07-17,7435.600098,7436.450195,7258.379883,7291.740234,7291.740234,105033300.0,-144.25,-0.019398896,0.023947088
2000-07-18,7284.5,7284.5,7194.649902,7216.580078,7216.580078,99043200.0,-75.16015625,-0.010307575,0.012322175
2000-07-19,7195.160156,7195.160156,6749.220215,6863.27002,6863.27002,100406000.0,-353.3100586,-0.048958101,0.061793805
2000-07-20,6870.410156,6964.490234,6713.970215,6765.279785,6765.279785,106065600.0,-97.99023438,-0.014277485,0.036501554
2000-07-21,6764.890137,6790.160156,6656.759766,6718.72998,6718.72998,100169300.0,-46.54980469,-0.006880692,0.019718385
2000-07-24,6720.919922,6721.390137,6626.620117,6658.169922,6658.169922,99679900.0,-60.56005859,-0.009013617,0.014105347
2000-07-25,6659.859863,6766.569824,6629.279785,6715.600098,6715.600098,105296800.0,57.43017578,0.00862552,0.020619786
2000-07-26,6716.180176,6748.47998,6684.700195,6748.47998,6748.47998,104770700.0,32.87988281,0.004896045,0.009497258
2000-07-27,6750.669922,6750.669922,6607.069824,6607.490234,6607.490234,103914400.0,-140.9897461,-0.020892074,0.02127888
2000-07-28,6607.259766,6613.720215,6324.689941,6344.029785,6344.029785,97421700.0,-263.4604492,-0.039872999,0.043742823
2000-07-31,6344.870117,6520.810059,6303.52002,6514.209961,6514.209961,103173000.0,170.1801758,0.026825249,0.034251106
2000-08-01,6511.290039,6602.549805,6471.47998,6507.77002,6507.77002,97482200.0,-6.439941406,-0.000988599,0.020120602
2000-08-02,6504.209961,6593.549805,6504.209961,6543.930176,6543.930176,97166900.0,36.16015625,0.005556459,0.013728181
2000-08-03,6532.529785,6532.839844,6452.609863,6509.169922,6509.169922,100352400.0,-34.76025391,-0.005311831,0.012260213
2000-08-04,6511.359863,6594.339844,6509.169922,6582.669922,6582.669922,104190500.0,73.5,0.011291762,0.013084606
2000-08-07,6581.259766,6636.330078,6565.129883,6635.0,6635.0,98998900.0,52.33007813,0.007949674,0.01081631
2000-08-08,6636.22998,6694.939941,6636.22998,6669.850098,6669.850098,98243200.0,34.85009766,0.005252464,0.008848525
2000-08-09,6674.759766,6714.22998,6507.680176,6519.0,6519.0,104607900.0,-150.8500977,-0.022616715,0.030967683
2000-08-10,6518.819824,6542.180176,6432.279785,6474.810059,6474.810059,98188000.0,-44.18994141,-0.006778638,0.016858474
2000-08-11,6475.02002,6608.27002,6415.459961,6501.299805,6501.299805,96942000.0,26.48974609,0.0040912,0.029778489
2000-08-14,6501.759766,6530.72998,6481.649902,6506.319824,6506.319824,96129400.0,5.020019531,0.000772156,0.007549272
2000-08-15,6507.549805,6523.990234,6459.439941,6501.669922,6501.669922,102309400.0,-4.649902344,-0.000714675,0.009921168
2000-08-16,6500.399902,6583.919922,6457.620117,6477.97998,6477.97998,102466100.0,-23.68994141,-0.00364367,0.019425748
2000-08-17,6477.759766,6552.160156,6476.850098,6536.870117,6536.870117,96078400.0,58.89013672,0.009090818,0.011625547
2000-08-18,6536.689941,6558.879883,6383.709961,6386.660156,6386.660156,99579300.0,-150.2099609,-0.022978881,0.026797216
2000-08-21,6386.859863,6436.919922,6342.790039,6345.129883,6345.129883,98762600.0,-41.53027344,-0.006502659,0.014738514
2000-08-22,6348.700195,6384.22998,6309.890137,6341.299805,6341.299805,99739200.0,-3.830078125,-0.000603625,0.011716048
2000-08-23,6355.560059,6384.52002,6313.709961,6367.0,6367.0,98432500.0,25.70019531,0.004052828,0.01116649
2000-08-24,6367.72998,6370.180176,6291.689941,6293.549805,6293.549805,105099600.0,-73.45019531,-0.011536076,0.012327664
2000-08-25,6293.959961,6321.189941,6178.310059,6181.149902,6181.149902,102417500.0,-112.3999023,-0.01785954,0.02270259
2000-08-28,6181.359863,6242.879883,6171.950195,6226.370117,6226.370117,96180900.0,45.22021484,0.007315826,0.011475161
2000-08-29,6226.669922,6344.25,6212.700195,6331.279785,6331.279785,102486400.0,104.909668,0.01684925,0.021127849
2000-08-30,6331.850098,6574.669922,6331.850098,6572.910156,6572.910156,98389100.0,241.6303711,0.038164538,0.038352408
2000-08-31,6573.209961,6730.569824,6573.209961,6664.819824,6664.819824,100660900.0,91.90966797,0.013983101,0.023940669
2000-09-01,6663.569824,6775.049805,6633.870117,6722.410156,6722.410156,98873700.0,57.59033203,0.008640944,0.021182821
2000-09-04,6726.299805,6818.850098,6724.709961,6775.970215,6775.970215,97032300.0,53.56005859,0.007967389,0.014003926
2000-09-05,6747.910156,6834.009766,6687.100098,6824.970215,6824.970215,100540600.0,49.0,0.007231437,0.021680979
2000-09-06,6825.049805,6975.790039,6732.640137,6789.72998,6789.72998,97169800.0,-35.24023438,-0.005163427,0.035626515
2000-09-07,6810.779785,7025.549805,6810.779785,6953.310059,6953.310059,101614200.0,163.5800781,0.02409228,0.0316316
2000-09-08,6953.100098,6953.100098,6872.220215,6903.47998,6903.47998,102482300.0,-49.83007813,-0.007166382,0.011631853
2000-09-11,6902.459961,6930.740234,6796.810059,6801.399902,6801.399902,97756800.0,-102.0800781,-0.014786757,0.019400386
2000-09-12,6794.390137,6794.390137,6664.950195,6702.259766,6702.259766,98676000.0,-99.14013672,-0.014576431,0.019031368
2000-09-13,6703.149902,6833.040039,6663.629883,6833.040039,6833.040039,105216400.0,130.7802734,0.019512863,0.025276573
2000-09-14,6837.120117,6904.240234,6800.149902,6878.890137,6878.890137,99311400.0,45.85009766,0.006710058,0.015233385
2000-09-15,6875.390137,6879.319824,6795.870117,6835.430176,6835.430176,101210900.0,-43.45996094,-0.006317874,0.012131275
2000-09-18,6835.990234,6837.330078,6598.529785,6599.009766,6599.009766,105568200.0,-236.4204102,-0.034587495,0.034935664
2000-09-19,6601.870117,6644.930176,6531.419922,6634.529785,6634.529785,100740900.0,35.52001953,0.005382629,0.017201104
2000-09-20,6645.029785,6755.160156,6631.319824,6752.470215,6752.470215,103781300.0,117.9404297,0.017776758,0.01866603
2000-09-21,6752.410156,6752.410156,6533.189941,6558.899902,6558.899902,105480700.0,-193.5703125,-0.028666593,0.032465188
2000-09-22,6554.060059,6554.060059,6382.609863,6549.620117,6549.620117,104810600.0,-9.279785156,-0.001414839,0.026140084
2000-09-25,6570.540039,6659.680176,6526.660156,6533.580078,6533.580078,102923500.0,-16.04003906,-0.002449003,0.020309578
2000-09-26,6529.319824,6596.72998,6456.810059,6459.149902,6459.149902,101752400.0,-74.43017578,-0.011391944,0.021415506
2000-09-27,6461.299805,6492.959961,6353.569824,6368.540039,6368.540039,96694500.0,-90.60986328,-0.014028141,0.02158026
2000-09-28,6365.060059,6477.370117,6330.25,6475.459961,6475.459961,101962500.0,106.9199219,0.016788765,0.023101074
2000-09-29,6474.100098,6475.910156,6332.890137,6334.560059,6334.560059,97208600.0,-140.8999023,-0.021759057,0.022086465
2000-10-02,6334.640137,6400.75,6238.169922,6244.649902,6244.649902,103465800.0,-89.91015625,-0.014193591,0.025665567
2000-10-03,6246.470215,6308.939941,6219.779785,6230.890137,6230.890137,96811900.0,-13.75976563,-0.002203449,0.014277847
2000-10-04,6230.810059,6345.850098,6207.129883,6345.529785,6345.529785,97477700.0,114.6396484,0.018398599,0.022263306
2000-10-05,6343.379883,6378.470215,6323.319824,6368.669922,6368.669922,96797900.0,23.14013672,0.003646683,0.008691219
2000-10-06,6368.850098,6385.689941,6144.939941,6166.879883,6166.879883,99378200.0,-201.7900391,-0.031684801,0.037802242
2000-10-09,6164.009766,6164.009766,6061.669922,6141.529785,6141.529785,104633000.0,-25.35009766,-0.004110685,0.016595077
2000-10-10,6142.740234,6142.740234,6085.370117,6095.490234,6095.490234,103845200.0,-46.03955078,-0.00749643,0.00934134
2000-10-11,6094.720215,6094.720215,5908.830078,5946.930176,5946.930176,96486000.0,-148.5600586,-0.024372126,0.030496339
2000-10-12,5946.970215,5963.529785,5704.799805,5751.660156,5751.660156,103664800.0,-195.2700195,-0.032835432,0.043506477
2000-10-13,5750.779785,5871.459961,5738.290039,5853.950195,5853.950195,106090600.0,102.2900391,0.017784437,0.023153302
2000-10-16,5852.509766,5856.830078,5789.029785,5789.029785,5789.029785,104501700.0,-64.92041016,-0.011090018,0.011581973
2000-10-17,5775.189941,5775.189941,5564.040039,5709.669922,5709.669922,98081600.0,-79.35986328,-0.013708664,0.036474143
2000-10-18,5701.430176,5879.129883,5538.299805,5769.02002,5769.02002,100978900.0,59.35009766,0.010394664,0.059693482
2000-10-19,5769.069824,6007.370117,5769.069824,5991.25,5991.25,96367600.0,222.2299805,0.03852127,0.041306893
2000-10-20,5992.160156,6023.959961,5910.450195,5943.330078,5943.330078,104648000.0,-47.91992188,-0.007998318,0.018945924
2000-10-23,5942.080078,5959.700195,5865.77002,5908.290039,5908.290039,96597600.0,-35.04003906,-0.005895691,0.015804301
2000-10-24,5911.680176,6081.660156,5911.680176,6081.660156,6081.660156,96110100.0,173.3701172,0.029343535,0.028769742
2000-10-25,6079.990234,6144.52002,6001.669922,6003.680176,6003.680176,96591500.0,-77.97998047,-0.012822154,0.023488668
2000-10-26,6014.779785,6182.850098,6014.779785,6123.509766,6123.509766,103815200.0,119.8295898,0.019959356,0.027994548
2000-10-27,6123.75,6265.560059,6123.75,6206.370117,6206.370117,100840800.0,82.86035156,0.013531513,0.023158297
2000-10-30,6208.910156,6312.810059,6200.220215,6282.580078,6282.580078,104917200.0,76.20996094,0.012279313,0.018141013
2000-10-31,6288.540039,6424.859863,6288.540039,6394.240234,6394.240234,99071000.0,111.6601563,0.017772978,0.021698064
2000-11-01,6394.799805,6413.399902,6261.560059,6409.040039,6409.040039,96965900.0,14.79980469,0.002314552,0.023746346
2000-11-03,6409.870117,6415.879883,6290.299805,6319.580078,6319.580078,103272300.0,-89.45996094,-0.013958403,0.01959421
2000-11-06,6320.029785,6385.709961,6306.5,6359.910156,6359.910156,100786900.0,40.33007813,0.006381766,0.012534054
2000-11-07,6353.959961,6478.640137,6326.129883,6478.640137,6478.640137,100653700.0,118.7299805,0.0186685,0.023979938
2000-11-08,6478.919922,6502.600098,6376.149902,6376.75,6376.75,102769900.0,-101.8901367,-0.015727087,0.019518015
2000-11-09,6374.930176,6374.930176,6152.77002,6216.459961,6216.459961,105959500.0,-160.2900391,-0.025136635,0.034839088
2000-11-10,6227.160156,6227.160156,6098.049805,6107.75,6107.75,103719000.0,-108.7099609,-0.017487438,0.020769112
2000-11-13,6103.439941,6103.439941,5862.819824,5914.839844,5914.839844,104665500.0,-192.9101563,-0.031584488,0.039395869
2000-11-14,5915.029785,6083.430176,5915.029785,6075.200195,6075.200195,98765200.0,160.3603516,0.027111529,0.028470828
2000-11-15,6065.02002,6198.060059,6065.02002,6153.330078,6153.330078,102919700.0,78.12988281,0.012860462,0.021898873
2000-11-16,6153.100098,6180.540039,6094.580078,6146.100098,6146.100098,98033200.0,-7.229980469,-0.00117497,0.013969665
2000-11-17,6146.049805,6307.009766,6146.049805,6303.470215,6303.470215,105375300.0,157.3701172,0.025604874,0.026188959
2000-11-21,6303.290039,6303.290039,6135.450195,6135.450195,6135.450195,98414800.0,-168.0200195,-0.026655162,0.026626578
