Date,Open,High,Low,Close,Volume,Change,Price-Change,Amplitude
13/10/2000,10031.62012,10208.08984,10014.24023,10192.17969,300410000,157.5996094,0.015705651,0.019318159
16/10/2000,10184.78027,10272.08984,10177.75977,10238.7998,270220000,46.62011719,0.004574107,0.009255143
17/10/2000,10242.87012,10293.91992,10026.4502,10089.70996,253140000,-149.0898438,-0.014561262,0.026123152
18/10/2000,10085.99023,10085.99023,9654.639648,9975.019531,372410000,-114.6904297,-0.011367069,0.042751535
19/10/2000,10014.61035,10142.98047,10014.61035,10142.98047,343710000,167.9609375,0.016838156,0.012869159
20/10/2000,10141.12988,10229.5498,10067.50977,10226.58984,319750000,83.609375,0.008243078,0.015975584
23/10/2000,10230.29004,10361.25,10216.23047,10271.71973,339180000,45.12988281,0.004412994,0.014180634
24/10/2000,10273.57031,10439.30957,10273.57031,10393.07031,274990000,121.3505859,0.011814048,0.016135493
25/10/2000,10395.66016,10461.96973,10306.58984,10326.48047,312490000,-66.58984375,-0.006407139,0.014950335
26/10/2000,10326.48047,10454.84961,10265.05957,10380.12012,277120000,53.63964844,0.005194379,0.018378967
27/10/2000,10381.59961,10590.62012,10380.86035,10590.62012,377740000,210.5,0.020279149,0.020207836
30/10/2000,10588.05957,10869.51953,10578.49023,10835.76953,266040000,245.1494141,0.023147787,0.027479911
31/10/2000,10835.38965,10995.41016,10812.25977,10971.13965,281800000,135.3701172,0.012492894,0.016902389
1/11/2000,10966.20996,10993.50977,10838.04004,10899.46973,249720000,-71.66992188,-0.006532587,0.014170791
2/11/2000,10903.16992,10946.49023,10869.90039,10880.50977,250440000,-18.95996094,-0.001739531,0.007026933
3/11/2000,10883.16992,10883.16992,10756.90039,10817.9502,195280000,-62.55957031,-0.005749691,0.011605112
6/11/2000,10820.59961,11006.5,10809.98047,10977.20996,186860000,159.2597656,0.014721806,0.01816606
7/11/2000,10978.71973,10996.5498,10926.01953,10952.17969,171150000,-25.03027344,-0.002280204,0.006425155
8/11/2000,10954.33984,11002.23047,10903.26953,10907.05957,264700000,-45.12011719,-0.004119739,0.00903573
9/11/2000,10902.11035,10902.11035,10618.49023,10834.25,252890000,-72.80957031,-0.006675454,0.026003353
10/11/2000,10813.78027,10813.78027,10602.57031,10602.9502,273910000,-231.2998047,-0.021348945,0.019494655
13/11/2000,10595.34961,10595.73047,10369.74023,10517.25,298020000,-85.70019531,-0.008082675,0.021313901
14/11/2000,10528.25,10728.36035,10528.25,10681.05957,227080000,163.8095703,0.015575323,0.01902687
15/11/2000,10681.20996,10799.37012,10635.94043,10707.59961,189850000,26.54003906,0.002484776,0.015300887
16/11/2000,10705.33008,10757.66016,10639.34961,10656.03027,175280000,-51.56933594,-0.004816143,0.011049213
17/11/2000,10657.12988,10762.58984,10565.79004,10629.87012,221680000,-26.16015625,-0.002454963,0.018468398
20/11/2000,10624.17969,10624.28027,10449.28027,10462.65039,203170000,-167.2197266,-0.015731117,0.016463042
21/11/2000,10465.57031,10569.00977,10415.25,10494.5,191420000,31.84960938,0.003044124,0.014696063
22/11/2000,10484.25977,10493.26953,10371.63965,10399.32031,204630000,-95.1796875,-0.009069483,0.011589869
24/11/2000,10403.87012,10508.15039,10397.0498,10470.23047,87980000,70.91015625,0.00681873,0.010683447
27/11/2000,10479.33008,10626.83984,10479.33008,10546.07031,203320000,75.83984375,0.007243379,0.014088493
28/11/2000,10537.86035,10613.94043,10489.57031,10507.58008,235020000,-38.49023438,-0.003649723,0.011793029
29/11/2000,10502.74023,10646.16992,10480.83008,10629.11035,235620000,121.5302734,0.011565962,0.015735292
30/11/2000,10610.53027,10610.53027,10292.38965,10414.49023,362290000,-214.6201172,-0.020191729,0.029931068
1/12/2000,10416.75977,10524.4502,10348.7002,10373.54004,301730000,-40.95019531,-0.00393204,0.016875526
4/12/2000,10377.33008,10604.45996,10319.30957,10560.9502,261400000,187.4101563,0.018066172,0.027488243
5/12/2000,10576.78027,10917.2998,10576.78027,10898.71973,291620000,337.7695313,0.031982873,0.032243266
6/12/2000,10896.13965,10896.13965,10620.86035,10664.37988,312570000,-234.3398438,-0.021501594,0.025257948
7/12/2000,10644.66016,10689.01953,10583.23047,10617.36035,249400000,-47.01953125,-0.004409026,0.009919851
8/12/2000,10632.13965,10803.54004,10631.86035,10712.91016,275080000,95.54980469,0.008999394,0.016169715
11/12/2000,10719.36035,10792.16016,10670.05957,10725.7998,256450000,12.88964844,0.001203188,0.011397518
12/12/2000,10725.7998,10856.25,10703.80957,10768.26953,238100000,42.46972656,0.003959586,0.0142125
13/12/2000,10777.9502,10915.40039,10772.54004,10794.44043,239430000,26.17089844,0.002430372,0.013266788
14/12/2000,10794.82031,10798.99023,10615.83984,10674.99023,193430000,-119.4501953,-0.0110659,0.016967104
15/12/2000,10647.98047,10653.37988,10434.58984,10434.95996,479460000,-240.0302734,-0.022485292,0.020495573
18/12/2000,10433.33984,10679.91992,10433.33984,10645.41992,217520000,210.4599609,0.020168737,0.023630189
19/12/2000,10643.13965,10784.58008,10582.84961,10584.37012,278950000,-61.04980469,-0.005734842,0.018949978
20/12/2000,10580.96973,10580.96973,10318.92969,10318.92969,311500000,-265.4404297,-0.025078529,0.024757263
21/12/2000,10314.37988,10520.46973,10299.20996,10487.29004,321300000,168.3603516,0.01631568,0.021442124
22/12/2000,10495.25977,10640.87012,10475.34961,10635.55957,230880000,148.2695313,0.014138021,0.015782963
26/12/2000,10638.20996,10701.16016,10597.63965,10692.44043,153960000,56.88085938,0.005348177,0.009733433
27/12/2000,10690.09961,10828.94043,10645.04004,10803.16016,190400000,110.7197266,0.010354954,0.017199104
28/12/2000,10795.2002,10901.37012,10774.71973,10868.75977,188600000,65.59960938,0.006072261,0.011723458
29/12/2000,10868.75977,10917.67969,10758.32031,10787.99023,210800000,-80.76953125,-0.007431348,0.014662149
2/1/2001,10790.91992,10797.01953,10585.36035,10646.15039,253300000,-141.8398438,-0.01314794,0.01961989
3/1/2001,10637.41992,11019.0498,10581.08984,10945.75,420720000,299.5996094,0.028141591,0.041137871
4/1/2001,10944.94043,11028,10888.41992,10912.41016,382800000,-33.33984375,-0.003045917,0.012751989
5/1/2001,10912.80957,10919.41992,10627.75,10662.00977,272650000,-250.4003906,-0.022946387,0.026728277
8/1/2001,10658.73047,10700.84961,10516.01953,10621.34961,225780000,-40.66015625,-0.003813555,0.017335388
9/1/2001,10625.20996,10680.71973,10531.07031,10572.5498,254160000,-48.79980469,-0.004594501,0.014089491
