Date,Open,High,Low,Close,Volume,Change,Price-Change,Amplitude
2000-01-03,3387.870117,3418.790039,3311.050049,3311.050049,4967200.0,0.0,0.0,0.0
2000-01-04,3260.360107,3281.5,3157.47998,3172.209961,5132500.0,-138.8400879,-0.041932343,0.037456401
2000-01-05,3109.110107,3135.72998,3051.570068,3057.530029,5138100.0,-114.6799316,-0.036151432,0.026530373
2000-01-06,3097.27002,3097.310059,3032.090088,3061.090088,5224900.0,3.560058594,0.001164358,0.021330934
2000-01-07,3110.469971,3139.26001,3098.590088,3138.550049,5353500.0,77.45996094,0.025304698,0.013286091
2000-01-10,3183.330078,3212.97998,3173.139893,3203.75,4999100.0,65.19995117,0.020773908,0.012693788
2000-01-11,3207.0,3207.370117,3138.75,3148.899902,5279600.0,-54.85009766,-0.017120592,0.021418687
2000-01-12,3116.189941,3131.5,3099.27002,3110.25,4906800.0,-38.64990234,-0.012274097,0.010235314
2000-01-13,3139.030029,3140.080078,3113.27002,3133.580078,5254600.0,23.33007813,0.00750103,0.008619905
2000-01-14,3128.26001,3164.639893,3107.540039,3128.5,5117800.0,-5.080078125,-0.001621174,0.018221923
2000-01-17,3136.199951,3137.929932,3072.290039,3074.179932,5055100.0,-54.32006836,-0.017362975,0.020981267
2000-01-18,3051.26001,3062.75,2949.860107,2972.100098,5235200.0,-102.079834,-0.03320555,0.036721954
2000-01-19,2949.070068,2988.75,2949.070068,2977.530029,5286200.0,5.429931641,0.001826968,0.013350806
2000-01-20,2995.370117,3015.98999,2963.780029,2971.570068,4887800.0,-5.959960938,-0.002001646,0.017534655
2000-01-21,2973.969971,2974.719971,2927.77002,2930.969971,5004500.0,-40.60009766,-0.013662844,0.015799712
2000-01-24,2960.310059,2974.830078,2924.139893,2925.350098,5216300.0,-5.619873047,-0.001917411,0.017294679
2000-01-25,2901.389893,2909.820068,2852.889893,2857.820068,5142000.0,-67.5300293,-0.023084426,0.019460979
2000-01-26,2911.629883,2917.75,2865.840088,2878.830078,4906300.0,21.01000977,0.007351761,0.018164164
2000-01-27,2908.530029,2922.199951,2877.070068,2891.469971,5289200.0,12.63989258,0.004390635,0.015676466
2000-01-28,2898.0,2905.679932,2872.540039,2884.600098,4995900.0,-6.869873047,-0.00237591,0.011461261
